"device_info_serial","date_time","latitude","longitude","altitude","pressure","temperature","satellites_used","gps_fixtime","positiondop","h_accuracy","v_accuracy","x_speed","y_speed","z_speed","speed_accuracy","location","userflag","speed_3d","speed_2d","direction","altitude_agl","frameid"
6387,"2023-05-02 14:07:08","52.6090574","4.9574592",-5,NULL,"39.5",12,"2.3","12","22","28","0.09","0.1","0.01","24","0101000020E61000006D043D2F70D413408231C797F54D4A40",0,"0.13490737563232041","0.11672498588727594","128.105180023206","-2",NULL
6387,"2023-05-02 14:07:14","52.609053","4.9574716",-4,NULL,"39.5",12,"2.1","12","22","28","0.05","0.14","0.01","20","0101000020E61000002A65636F73D41340EE43DE72F54D4A40",0,"0.1489966442575134","0.14186628413388955","107.693466238728","-1",NULL
6387,"2023-05-02 14:07:21","52.6090511","4.9574817",-4,NULL,"39.5",12,"2.9","12","21","27","0.11","0.12","0.04","20","0101000020E6100000ED12301576D41340E20BEE62F54D4A40",0,"0.1676305461424021","0.1309715908327838","122.836374088285","-1",NULL
6387,"2023-05-02 14:07:27","52.6090521","4.9574889",-4,NULL,"39.5",12,"2.8","12","21","27","0.04","0.04","0.06","25","0101000020E6100000CF215FF877D41340B287516BF54D4A40",0,"0.08246211251235322","0.0364501120592003","86.8119198622349","-1",NULL
6387,"2023-05-02 14:07:33","52.6090505","4.9574927",-4,NULL,"39.5",12,"2.8","12","20","26","0.09","0.04","0.03","22","0101000020E61000008DA262F778D41340658EE55DF54D4A40",0,"0.10295630140987","0.06433242046432551","150.095950009454","-1",NULL
6387,"2023-05-02 14:07:39","52.6090478","4.9575006",-4,NULL,"39.5",12,"2.6","12","20","26","0.05","0.12","0.03","17","0101000020E6100000FD998B097BD41340B2593F47F54D4A40",0,"0.13341664064126332","0.11897092487491476","104.405779754405","-2",NULL
6387,"2023-05-02 14:07:45","52.6090449","4.9575104",-5,NULL,"39.5",12,"2.4","12","19","25","0.04","0.08","0.04","19","0101000020E6100000CC51369B7DD41340D6A5EB2EF54D4A40",0,"0.09797958971132713","0.07732168831045318","99.5770095048854","-3",NULL
6387,"2023-05-02 14:07:51","52.6090428","4.9575155",-5,NULL,"39.5",12,"2.3","12","19","25","0.06","0.06","0.03","22","0101000020E610000001A777F17ED41340A0EE4D1DF54D4A40",0,"0.09","0.06399458243739208","121.455129804137","-3",NULL
6387,"2023-05-02 14:07:57","52.6090394","4.9575228",-5,NULL,"39.5",12,"2.1","12","19","25","0.04","0.09","-0.06","18","0101000020E610000088B25CDB80D41340DC7CC800F54D4A40",0,"0.11532562594670795","0.11379143930641358","130.748290145963","-3",NULL
6387,"2023-05-02 14:08:04","52.6090376","4.9575289",-5,NULL,"39.5",12,"3","12","19","25","0.02","0.13","0.03","17","0101000020E610000040E6B97482D413406504AFF1F44D4A40",0,"0.13490737563232044","0.12795252358251133","92.9293588239728","-3",NULL
6387,"2023-05-02 14:08:10","52.6090347","4.9575327",-5,NULL,"39.4",12,"2.9","12","19","24","0.02","0.03","0.05","25","0101000020E6100000FE66BD7383D4134089505BD9F44D4A40",0,"0.061644140029689765","0.030797783385541268","66.1111541546565","-3",NULL
6387,"2023-05-02 14:08:16","52.609031","4.9575395",-5,NULL,"39.4",12,"2.7","12","19","24","0.13","0.06","-0.03","20","0101000020E61000004583143C85D4134006A051BAF44D4A40",0,"0.14628738838327796","0.1343151976455956","158.813910915491","-3",NULL
6387,"2023-05-02 14:08:22","52.6090249","4.9575422",-5,NULL,"39.4",12,"2.7","12","19","24","0.19","0.01","0.04","24","0101000020E6100000D92846F185D413408FF92587F44D4A40",0,"0.1944222209522358","0.12695309149409933","-177.084722868996","-3",NULL
6387,"2023-05-02 14:08:28","52.609021","4.9575435",-5,NULL,"39.4",12,"2.5","12","19","25","0.11","0.04","0.07","27","0101000020E610000050FD834886D41340E2C96E66F44D4A40",0,"0.13638181696985857","0.05620349039167966","147.322965808845","-3",NULL
6387,"2023-05-02 14:08:34","52.6090169","4.9575394",-5,NULL,"39.3",11,"2.3","13","20","25","0.18","-0.07","0.03","20","0101000020E61000009E865E3585D413400C1B0A44F44D4A40",0,"0.19544820285692063","0.14677872632194922","-144.471977060209","-3",NULL
6387,"2023-05-02 14:08:40","52.6090084","4.9575354",-5,NULL,"39.3",11,"2.1","13","20","26","0.17","-0.03","0.02","21","0101000020E6100000930CEF2884D41340A17EBCFCF34D4A40",0,"0.17378147196982768","0.12834711519116646","-159.675943629823","-3",NULL
6387,"2023-05-02 14:08:47","52.6090029","4.9575278",-5,NULL,"39.3",11,"3","13","21","26","0.1","-0.04","0","18","0101000020E6100000170BE82A82D41340A75599CEF34D4A40",0,"0.1077032961426901","0.0904962661429591","-147.598677988957","-3",NULL
6387,"2023-05-02 14:08:53","52.6090001","4.9575212",-5,NULL,"39.2",12,"2.9","12","21","26","0.09","-0.04","0.06","27","0101000020E61000001EE8FC6F80D4134060611CB7F34D4A40",0,"0.11532562594670795","0.057411378916847396","-123.943357910352","-3",NULL
6387,"2023-05-02 14:08:59","52.6090011","4.9575189",-6,NULL,"39.2",12,"2.8","12","20","26","-0.04","-0.01","0.02","20","0101000020E61000002435A3D57FD4134030DD7FBFF34D4A40",0,"0.045825756949558406","0.04496626526619925","-8.31898992416628","-4",NULL
6387,"2023-05-02 14:09:05","52.6089994","4.9575197",-6,NULL,"39.1",12,"2.6","12","20","25","-0.01","0","0.04","25","0101000020E6100000591A530B80D413404E243DB1F34D4A40",0,"0.04123105625617661","0.032217012109327356","1.53705443644167","-4",NULL
6387,"2023-05-02 14:09:11","52.6089984","4.9575217",-6,NULL,"39.1",12,"2.5","12","19","25","-0.04","0.05","-0.06","25","0101000020E61000005FD78A9180D413407DA8D9A8F34D4A40",0,"0.08774964387392122","0.05389806385597856","98.7579182685764","-4",NULL
6387,"2023-05-02 14:09:17","52.6089953","4.9575239",-6,NULL,"39.1",12,"2.4","12","19","25","0.09","0.01","-0.03","21","0101000020E6100000B28D2E2581D413407775D88EF34D4A40",0,"0.09539392014169455","0.09016900137305314","178.611429640971","-4",NULL
6387,"2023-05-02 14:09:23","52.6089911","4.9575288",-6,NULL,"39.1",12,"2.3","12","19","25","0","0.09","-0.04","22","0101000020E61000009AE9036E82D413400C079D6BF34D4A40",0,"0.09848857801796104","0.09469896223713282","108.768790696318","-4",NULL
6387,"2023-05-02 14:09:29","52.6089917","4.9575305",-6,NULL,"39",12,"2.1","12","19","25","-0.09","-0.02","-0.01","21","0101000020E6100000ABB019E082D413408984A570F34D4A40",0,"0.09273618495495703","0.06763883787298808","-10.3461928425392","-4",NULL
6387,"2023-05-02 14:09:36","52.6089888","4.9575269",-6,NULL,"39",12,"3","12","19","25","0.03","-0.04","0","16","0101000020E61000003B2982EE81D41340ADD05158F34D4A40",0,"0.05","0.04735385605636215","-116.32514178382","-4",NULL
6387,"2023-05-02 14:09:42","52.6089856","4.9575226",-6,NULL,"39",12,"2.9","12","19","25","-0.04","-0.08","-0.07","22","0101000020E61000003BB9F0CD80D4134012DE793DF34D4A40",0,"0.11357816691600547","0.076431742808837","-94.016329076588","-4",NULL
6387,"2023-05-02 14:09:48","52.6089823","4.9575229",-6,NULL,"38.9",12,"2.8","12","19","24","0.14","0.03","0.07","24","0101000020E61000002FAF12E280D41340E32BCB21F34D4A40",0,"0.1593737745050923","0.0725812641780578","165.812501719518","-4",NULL
6387,"2023-05-02 14:09:54","52.6089786","4.9575196",-5,NULL,"38.9",12,"2.6","12","19","24","0.08","-0.01","0.06","27","0101000020E6100000B31D9D0480D41340607BC102F34D4A40",0,"0.1004987562112089","0.031165811766041763","-147.214906776479","-3",NULL
6387,"2023-05-02 14:10:00","52.6089779","4.957523",-5,NULL,"38.8",12,"2.5","12","19","24","0.01","0.08","-0.05","21","0101000020E6100000D6ABC8E880D413404E3EE2FCF24D4A40",0,"0.09486832980505139","0.0901724726264936","119.039386365183","-3",NULL
6387,"2023-05-02 14:10:06","52.6089758","4.9575307",-5,NULL,"38.8",12,"2.3","12","19","24","0.02","0.07","-0.07","22","0101000020E6100000F9A985ED82D41340198744EBF24D4A40",0,"0.10099504938362078","0.09280387622887361","132.875538099377","-3",NULL
6387,"2023-05-02 14:10:12","52.6089829","4.957522",-5,NULL,"38.7",12,"2.2","12","19","24","-0.11","-0.18","0.03","23","0101000020E610000053CDACA580D4134060A9D326F34D4A40",0,"0.21307275752662516","0.20659020084829935","-55.2872560780401","-3",NULL
6387,"2023-05-02 14:10:19","52.6089773","4.9575172",-5,NULL,"38.7",11,"3.1","13","20","25","0.11","0.11","-0.11","26","0101000020E6100000126E8D637FD41340D1C0D9F7F24D4A40",0,"0.1905255888325765","0.18992819325786578","148.200406523836","-3",NULL
6387,"2023-05-02 14:10:25","52.6089744","4.9575209",-5,NULL,"38.7",12,"2.9","12","20","25","0.04","0.04","-0.13","23","0101000020E610000029F2DA5B80D41340F50C86DFF24D4A40",0,"0.14177446878757827","0.1190497693126001","162.199635791533","-3",NULL
6387,"2023-05-02 14:10:31","52.6089708","4.9575242",-5,NULL,"38.7",12,"2.8","12","20","25","0.1","0.06","0","26","0101000020E6100000A683503981D41340071C53C1F24D4A40",0,"0.11661903789690602","0.09771955405780933","148.44806999104","-3",NULL
6387,"2023-05-02 14:10:37","52.6089652","4.9575302",-5,NULL,"38.7",12,"2.6","12","20","25","0.08","0.06","-0.05","23","0101000020E6100000B7BAF7CB82D4134078335992F24D4A40",0,"0.11180339887498948","0.11117666814676345","151.609465642467","-3",NULL
6387,"2023-05-02 14:10:43","52.6089594","4.9575352",-5,NULL,"38.6",12,"2.5","12","20","25","0","0.01","-0.05","25","0101000020E61000004513831B84D41340C0CBB161F24D4A40",0,"0.050990195135927854","0.03260834960943097","162.210387958234","-3",NULL
6387,"2023-05-02 14:10:49","52.6089554","4.9575373",-5,NULL,"38.6",12,"2.4","12","20","25","0.07","0.07","0.02","21","0101000020E6100000F2CC70A884D413407EDC2340F24D4A40",0,"0.10099504938362078","0.07979273926572868","127.043413253252","-3",NULL
6387,"2023-05-02 14:10:55","52.6089515","4.9575441",-6,NULL,"38.6",12,"2.2","12","20","25","0.06","0.07","-0.08","26","0101000020E610000038E9C77086D41340D2AC6C1FF24D4A40",0,"0.12206555615733702","0.11976468595585676","147.384459478301","-4",NULL
6387,"2023-05-02 14:11:01","52.6089467","4.957548",-6,NULL,"38.6",12,"2.2","12","20","25","0.12","0.12","-0.02","20","0101000020E61000009D66817687D41340E9C028F7F14D4A40",0,"0.17088007490635063","0.1588408302179566","136.578442009691","-4",NULL
6387,"2023-05-02 14:11:08","52.6089407","4.9575561",-6,NULL,"38.6",12,"3","12","19","25","0.19","0.12","-0.02","19","0101000020E61000005A57169689D4134007DAD3C4F14D4A40",0,"0.22561028345356957","0.19950107351018043","148.872240555121","-4",NULL
6387,"2023-05-02 14:11:14","52.6089382","4.9575596",-6,NULL,"38.6",11,"2.9","12","20","25","-0.01","0.05","-0.09","29","0101000020E610000024E2F7808AD413407E24DBAFF14D4A40",0,"0.10344080432788601","0.07131079211203081","134.712045344172","-4",NULL
6387,"2023-05-02 14:11:20","52.6089348","4.9575648",-6,NULL,"38.6",11,"2.8","12","20","25","0.04","0.04","0.06","26","0101000020E61000000034EFDD8BD41340BAB25593F14D4A40",0,"0.08246211251235322","0.03645006107071293","86.8117372930234","-4",NULL
6387,"2023-05-02 14:11:26","52.6089356","4.9575719",-5,NULL,"38.7",12,"2.6","12","20","25","0.04","0.08","0.13","25","0101000020E61000003A4668BA8DD4134061AF0B9AF14D4A40",0,"0.157797338380595","0.08694494612359402","61.2733486174779","-3",NULL
6387,"2023-05-02 14:11:32","52.6089388","4.9575746",-5,NULL,"38.7",12,"2.5","12","20","25","0.01","0.05","0.08","24","0101000020E6100000CFEB996F8ED41340FBA1E3B4F14D4A40",0,"0.09486832980505139","0.06149949133730858","52.7423803184518","-3",NULL
6387,"2023-05-02 14:11:38","52.6089413","4.9575774",-6,NULL,"38.7",12,"2.3","12","20","25","-0.01","0.05","-0.01","18","0101000020E61000000A8E812B8FD413408457DCC9F14D4A40",0,"0.05196152422706632","0.050702070755380524","91.7972385749176","-4",NULL
6387,"2023-05-02 14:11:44","52.6089451","4.9575809",-6,NULL,"38.7",12,"2.2","12","20","25","-0.11","0.04","-0.01","19","0101000020E6100000D418631690D413409CC7BCE9F14D4A40",0,"0.1174734012447073","0.092515611303839","32.2417146760251","-4",NULL
6387,"2023-05-02 14:11:50","52.6089447","4.9575874",-6,NULL,"38.7",12,"2.1","12","20","25","0","0.06","-0.01","18","0101000020E6100000273F98CA91D4134049C961E6F14D4A40",0,"0.0608276253029822","0.06063822406808616","99.6762571712105","-4",NULL
6387,"2023-05-02 14:11:57","52.6089405","4.9575944",-6,NULL,"38.7",12,"2.9","12","19","25","0.05","0.07","-0.06","22","0101000020E6100000BA545BA093D41340DE5A26C3F14D4A40",0,"0.10488088481701516","0.10397590733804207","141.01202079577","-4",NULL
6387,"2023-05-02 14:12:03","52.6089383","4.9576002",-5,NULL,"38.7",12,"2.8","12","19","25","-0.05","0.06","-0.06","26","0101000020E61000007E92962595D4134013E4B1B0F14D4A40",0,"0.09848857801796104","0.0641039203005395","90.8740596044978","-3",NULL
6387,"2023-05-02 14:12:09","52.6089369","4.957604",-5,NULL,"38.7",12,"2.7","12","19","25","0.03","0.05","-0.01","18","0101000020E61000003C139A2496D41340F069F3A4F14D4A40",0,"0.05916079783099616","0.0577532440616392","125.152436951786","-3",NULL
6387,"2023-05-02 14:12:15","52.6089336","4.9576047",-5,NULL,"38.8",12,"2.5","12","19","25","0.06","0.01","0.04","24","0101000020E6100000CBFB935396D41340C0B74489F14D4A40",0,"0.07280109889280519","0.02436178066779797","168.690702974786","-3",NULL
6387,"2023-05-02 14:12:21","52.608932","4.9576027",-5,NULL,"38.8",12,"2.4","12","19","24","0.07","0.02","-0.05","20","0101000020E6100000C53E5CCD95D4134073BED87BF14D4A40",0,"0.08831760866327848","0.08824121047087399","170.952721492633","-3",NULL
6387,"2023-05-02 14:12:27","52.6089292","4.9576073",-5,NULL,"38.8",12,"2.2","12","19","24","0.11","0.1","-0.01","18","0101000020E6100000B9A40F0297D413402BCA5B64F14D4A40",0,"0.1489966442575134","0.13462210300784502","137.9770468663","-3",NULL
6387,"2023-05-02 14:12:33","52.6089263","4.957613",-5,NULL,"38.8",12,"2.1","12","19","24","0.06","0.07","-0.02","18","0101000020E6100000D6E5948098D413404F16084CF14D4A40",0,"0.09433981132056604","0.09121432443133719","134.951359813715","-3",NULL
6387,"2023-05-02 14:12:40","52.6089228","4.9576158",-5,NULL,"38.8",12,"3","12","19","24","-0.02","0.05","-0.07","25","0101000020E610000011887C3C99D41340F6E4AB2EF14D4A40",0,"0.08831760866327848","0.05969184246452226","120.293056076423","-3",NULL
6387,"2023-05-02 14:12:46","52.6089205","4.957614",-5,NULL,"38.9",12,"2.9","12","19","24","-0.01","-0.08","-0.1","22","0101000020E610000059C4B0C398D4134097AE601BF14D4A40",0,"0.1284523257866513","0.09194616207864456","-120.97182083604","-3",NULL
6387,"2023-05-02 14:12:52","52.6089194","4.9576111",-5,NULL,"38.9",12,"2.7","12","19","24","0","-0.05","-0.04","18","0101000020E61000007725130198D4134031732612F14D4A40",0,"0.06403124237432849","0.054003209402861754","-112.71943610392","-3",NULL
6387,"2023-05-02 14:12:58","52.6089161","4.9576104",-5,NULL,"38.9",12,"2.6","12","19","24","0.02","-0.02","-0.03","19","0101000020E6100000E83C19D297D4134002C177F6F04D4A40",0,"0.04123105625617661","0.039198699469895765","-146.467846711955","-3",NULL
6387,"2023-05-02 14:13:04","52.608917","4.9576121",-5,NULL,"38.9",12,"2.4","12","20","25","0.01","0.08","0","18","0101000020E6100000FA032F4498D413403D7D04FEF04D4A40",0,"0.0806225774829855","0.07996860419178833","99.6522806588374","-3",NULL
6387,"2023-05-02 14:13:10","52.6089175","4.9576186",-5,NULL,"38.9",12,"2.3","12","19","24","0.01","0.1","-0.01","16","0101000020E61000004C2A64F899D41340253B3602F14D4A40",0,"0.10099504938362078","0.10093939092479752","101.923100705064","-3",NULL
6387,"2023-05-02 14:13:16","52.6089166","4.9576257",-5,NULL,"38.9",12,"2.1","12","19","24","0.07","0.07","0.05","21","0101000020E6100000873CDDD49BD41340EA7EA9FAF04D4A40",0,"0.11090536506409418","0.07033745310389178","115.112687101054","-3",NULL
6387,"2023-05-02 14:13:23","52.6089174","4.9576303",-5,NULL,"39",12,"3","12","19","24","-0.06","0.03","0","18","0101000020E61000007AA290099DD41340917B5F01F14D4A40",0,"0.0670820393249937","0.05739521398204663","37.6674351011855","-3",NULL
6387,"2023-05-02 14:13:29","52.6089195","4.9576306",-5,NULL,"39",12,"2.9","12","19","24","-0.05","-0.02","0.05","20","0101000020E61000006E98B21D9DD41340C632FD12F14D4A40",0,"0.07348469228349536","0.07299991602040408","-12.3425990671307","-3",NULL
6387,"2023-05-02 14:13:35","52.608922","4.9576265",-5,NULL,"39",12,"2.7","12","19","24","-0.1","-0.04","0.01","20","0101000020E6100000BC218D0A9CD413404FE8F527F14D4A40",0,"0.10816653826391968","0.09334426493126065","-19.5322368429391","-3",NULL
6387,"2023-05-02 14:13:41","52.6089231","4.9576256",-5,NULL,"39",12,"2.6","12","19","24","0.05","0","0.04","25","0101000020E6100000E03F27CE9BD41340B4233031F14D4A40",0,"0.06403124237432849","0.015885703113414994","-164.216548928104","-3",NULL
6387,"2023-05-02 14:13:47","52.6089284","4.9576267",-5,NULL,"39",12,"2.4","12","19","24","-0.09","0.01","0.02","19","0101000020E6100000091BF9179CD4134085CDA55DF14D4A40",0,"0.09273618495495703","0.08457819755313019","12.1077159031065","-3",NULL
6387,"2023-05-02 14:13:53","52.6089318","4.9576262",-5,NULL,"39.1",12,"2.3","12","19","24","-0.05","-0.01","0.02","20","0101000020E6100000C82B6BF69BD41340493F2B7AF14D4A40",0,"0.05477225575051661","0.05271127312994592","-6.14408450195356","-3",NULL
6387,"2023-05-02 14:13:59","52.6089349","4.9576289",-5,NULL,"39.1",12,"2.2","12","19","24","-0.07","0.03","0.01","17","0101000020E61000005CD19CAB9CD413404F722C94F14D4A40",0,"0.07681145747868609","0.06944238888542202","31.165343062587","-3",NULL
6387,"2023-05-02 14:14:06","52.6089346","4.9576353",-5,NULL,"39.1",11,"2.9","16","19","24","-0.04","0.02","-0.09","30","0101000020E610000008FB1B599ED413409033A891F14D4A40",0,"0.1004987562112089","0.03376891881319779","136.178801813456","-3",NULL
6387,"2023-05-02 14:14:12","52.6089325","4.9576329",-5,NULL,"39.1",11,"2.9","16","20","25","0.05","-0.03","0","20","0101000020E6100000684B0CB89DD413405B7C0A80F14D4A40",0,"0.05830951894845301","0.05077168158828762","-137.640858960359","-3",NULL
6387,"2023-05-02 14:14:18","52.6089308","4.9576258",-5,NULL,"39.1",11,"2.6","16","20","25","0.08","-0.12","-0.05","15","0101000020E61000002D3993DB9BD4134079C3C771F14D4A40",0,"0.15264337522473748","0.1526248885749442","-124.045076317284","-3",NULL
6387,"2023-05-02 14:14:24","52.608929","4.9576164",-5,NULL,"39.2",11,"2.5","16","20","25","-0.03","-0.09","-0.04","17","0101000020E6100000F973C06499D41340024BAE62F14D4A40",0,"0.10295630140987","0.08725291844804621","-86.2968133535418","-3",NULL
6387,"2023-05-02 14:14:30","52.6089287","4.9576107",-5,NULL,"39.2",11,"2.4","16","20","25","-0.01","-0.07","0.05","23","0101000020E6100000DC323BE697D41340430C2A60F14D4A40",0,"0.08660254037844388","0.08123956963767179","-57.9718945131094","-3",NULL
6387,"2023-05-02 14:14:36","52.6089304","4.9576025",-5,NULL,"39.3",11,"2.2","16","20","26","-0.07","-0.12","-0.04","18","0101000020E61000007845F0BF95D4134025C56C6EF14D4A40",0,"0.14456832294800961","0.1201316180789003","-70.8760073486478","-3",NULL
6387,"2023-05-02 14:14:42","52.6089267","4.9575923",-5,NULL,"39.3",11,"2.1","16","21","26","0.07","-0.04","-0.04","22","0101000020E61000000E9B6D1393D41340A214634FF14D4A40",0,"0.09000000000000001","0.08960063418764053","-149.184902276422","-3",NULL
6387,"2023-05-02 14:14:49","52.6089242","4.9575908",-5,NULL,"39.3",11,"2.9","16","21","27","-0.01","0.02","-0.09","32","0101000020E61000004ACDC3AE92D41340195F6A3AF14D4A40",0,"0.09273618495495704","0.05241011385293542","156.630019211194","-3",NULL
6387,"2023-05-02 14:14:55","52.6089192","4.95759",-5,NULL,"39.3",11,"2.8","16","22","27","0.04","-0.07","-0.09","23","0101000020E610000014E8137992D4134008F47810F14D4A40",0,"0.12083045973594572","0.10954923355669974","-138.075883155511","-3",NULL
6387,"2023-05-02 14:15:01","52.6089179","4.9575863",-5,NULL,"39.4",11,"2.8","16","21","27","0","-0.01","0","20","0101000020E6100000FD63C68091D4134079399105F14D4A40",0,"0.01","0.009986220968459416","-86.0575269887963","-3",NULL
6387,"2023-05-02 14:15:07","52.6089131","4.9575923",-5,NULL,"39.4",11,"2.5","16","21","27","0.09","0.12","-0.02","19","0101000020E61000000E9B6D1393D41340914D4DDDF04D4A40",0,"0.15132745950421556","0.14452679267508775","129.342058208227","-3",NULL
6387,"2023-05-02 14:15:13","52.6089087","4.9575937",-5,NULL,"39.4",11,"2.4","16","22","27","0.09","-0.01","0.03","26","0101000020E61000002C6C617193D41340FC5F64B8F04D4A40",0,"0.09539392014169455","0.05525918927337694","-161.274348525971","-3",NULL
6387,"2023-05-02 14:15:19","52.6089035","4.9575942",-5,NULL,"39.5",11,"2.3","16","22","27","0.1","0.01","-0.04","22","0101000020E61000006D5BEF9293D41340C075C58CF04D4A40",0,"0.10816653826391968","0.1041387411579651","179.273322241368","-3",NULL
6387,"2023-05-02 14:15:25","52.6088975","4.9575992",-5,NULL,"39.5",11,"2.1","16","22","28","0.09","0.08","-0.11","27","0101000020E6100000FBB37AE294D41340DE8E705AF04D4A40",0,"0.16309506430300091","0.16054116818267433","153.384320071832","-3",NULL
6387,"2023-05-02 14:15:32","52.608891","4.9576038",-5,NULL,"39.5",11,"3","16","22","28","0.05","0.06","-0.05","24","0101000020E6100000EF192E1796D4134014EAE923F04D4A40",0,"0.09273618495495704","0.09252005097319148","143.174541835177","-3",NULL
6387,"2023-05-02 14:15:38","52.6088845","4.9576077",-5,NULL,"39.5",11,"2.9","16","22","28","0.08","0.02","-0.07","28","0101000020E61000005397E71C97D413404A4563EDEF4D4A40",0,"0.10816653826391968","0.10799055914199619","173.079668707652","-3",NULL
6387,"2023-05-02 14:15:44","52.6088777","4.9576077",-5,NULL,"39.6",11,"2.7","16","22","27","0.08","0.02","-0.02","23","0101000020E61000005397E71C97D41340C16158B4EF4D4A40",0,"0.08485281374238571","0.07793503673255832","170.389145255244","-3",NULL
6387,"2023-05-02 14:15:50","52.6088717","4.9576141",-5,NULL,"39.6",11,"2.6","16","22","27","0.08","0.09","-0.05","21","0101000020E6100000FFC066CA98D41340DF7A0382EF4D4A40",0,"0.130384048104053","0.12969404469262405","140.354285860171","-3",NULL
6387,"2023-05-02 14:15:56","52.6088658","4.9576228",-5,NULL,"39.6",11,"2.4","16","22","27","-0.03","0.13","-0.13","27","0101000020E6100000A59D3F129BD4134091538550EF4D4A40",0,"0.1862793601019716","0.14684607645575898","115.891340864938","-3",NULL
6387,"2023-05-02 14:16:02","52.6088603","4.9576302",-5,NULL,"39.7",11,"2.3","16","22","27","0.12","0.12","0","19","0101000020E6100000D3A5DA029DD41340982A6222EF4D4A40",0,"0.16970562748477142","0.15025165181868372","133.393486226636","-3",NULL
6387,"2023-05-02 14:16:08","52.6088562","4.9576365",-6,NULL,"39.7",11,"2.2","16","21","27","0.08","0.1","-0.05","20","0101000020E6100000D8D2A3A99ED41340C17BFDFFEE4D4A40",0,"0.1374772708486752","0.13677064184983737","137.322784569505","-4",NULL
6387,"2023-05-02 14:16:15","52.6088521","4.9576415",-6,NULL,"39.7",11,"3","16","21","26","0.08","0.06","-0.05","21","0101000020E6100000672B2FF99FD41340EBCC98DDEE4D4A40",0,"0.11180339887498948","0.11117664098726696","151.609554675473","-4",NULL
6387,"2023-05-02 14:16:21","52.6088476","4.9576483",-5,NULL,"39.7",11,"2.9","16","21","26","0.11","0.11","-0.05","21","0101000020E6100000AD4786C1A1D41340C11FD9B7EE4D4A40",0,"0.16340134638368192","0.1601173193852374","141.313677798416","-3",NULL
6387,"2023-05-02 14:16:27","52.6088423","4.9576523",-5,NULL,"39.8",11,"2.7","16","21","27","0.12","0","-0.03","20","0101000020E6100000B9C1F5CDA2D41340F175638BEE4D4A40",0,"0.12369316876852982","0.11367592901238668","-174.76579197523","-3",NULL
6387,"2023-05-02 14:16:33","52.6088377","4.9576537",-5,NULL,"39.8",11,"2.6","16","21","27","-0.01","0.04","-0.12","30","0101000020E6100000D692E92BA3D413403309CD64EE4D4A40",0,"0.1268857754044952","0.07900103906814318","148.977994446799","-3",NULL
6387,"2023-05-02 14:16:39","52.6088316","4.9576596",-5,NULL,"39.8",11,"2.5","16","22","27","0.13","0.13","-0.03","21","0101000020E610000041CDDAB7A4D41340BC62A131EE4D4A40",0,"0.18627936010197158","0.175787315018082","137.712318450771","-3",NULL
6387,"2023-05-02 14:16:45","52.6088269","4.9576675",-5,NULL,"39.9",11,"2.3","15","22","27","0.03","0.07","-0.04","22","0101000020E6100000B1C403CAA6D413406836340AEE4D4A40",0,"0.08602325267042626","0.08544501573404492","128.202198790234","-3",NULL
6387,"2023-05-02 14:16:51","52.6088227","4.9576669",-5,NULL,"39.9",11,"2.2","15","22","27","0.06","0","-0.06","27","0101000020E6100000C9D8BFA1A6D41340FDC7F8E6ED4D4A40",0,"0.08485281374238571","0.08408737700607141","-176.464658747267","-3",NULL
6387,"2023-05-02 14:16:58","52.6088208","4.9576614",-5,NULL,"39.9",11,"3","15","21","27","0.02","-0.03","-0.06","26","0101000020E6100000F990A630A5D41340F18F08D7ED4D4A40",0,"0.06999999999999999","0.05933155391030908","-147.800252153323","-3",NULL
6387,"2023-05-02 14:17:04","52.6088141","4.9576609",-5,NULL,"39.9",11,"3","15","21","27","0.18","0.02","-0.1","21","0101000020E6100000B7A1180FA5D41340FD6BD49EED4D4A40",0,"0.20688160865577201","0.20462166350442915","178.77636748309","-3",NULL
6387,"2023-05-02 14:17:10","52.6088091","4.9576567",-5,NULL,"40",11,"2.9","15","21","27","0.08","-0.01","-0.08","27","0101000020E61000005F2E3DF5A3D41340EC00E374ED4D4A40",0,"0.11357816691600547","0.11248965243925352","-171.371682166469","-3",NULL
6387,"2023-05-02 14:17:16","52.6088009","4.9576558",-5,NULL,"40",11,"2.8","15","22","27","0.08","0","-0.13","27","0101000020E6100000834CD7B8A3D413403FA31930ED4D4A40",0,"0.15264337522473748","0.1424337236086757","-177.217839697127","-3",NULL
6387,"2023-05-02 14:17:22","52.608792","4.9576552",-5,NULL,"40",11,"2.7","15","21","27","0.12","-0.03","-0.12","21","0101000020E61000009A609390A3D41340810871E5EC4D4A40",0,"0.17233687939614084","0.17061260786989457","-166.351660383915","-3",NULL
6387,"2023-05-02 14:17:28","52.6087868","4.9576503",-5,NULL,"40",10,"2.6","16","21","26","0.1","0","-0.02","24","0101000020E6100000B304BE47A2D41340451ED2B9EC4D4A40",0,"0.10198039027185571","0.09170671078004113","-174.592735905239","-3",NULL
6387,"2023-05-02 14:17:34","52.6087814","4.9576487",-5,NULL,"40",11,"2.5","15","21","26","0.02","-0.06","-0.04","17","0101000020E6100000483A5EDCA1D41340E0B4858CEC4D4A40",0,"0.07483314773547883","0.0712658382296098","-120.342503102469","-3",NULL
